race_id,athlete_id,sex,age,height,weight,reaction_time,lane,temperature,humidity,wind_speed,wind_direction,altitude,track_condition,season,sprint_time
R007,A0189,male,30.2,182.6,75.6,0.152,5,20.9,65.7,2.15,south,0,synthetic,autumn,9.764
R007,A0222,male,25.5,181.3,73.2,0.146,8,26.8,64.9,-0.12,sw,0,dry,summer,10.153
R007,A0273,female,21.7,173.0,52.4,0.199,1,14.6,75.2,-0.02,north,400,dry,spring,11.227
R007,A0055,male,23.5,182.9,67.9,0.179,7,29.0,37.9,-0.72,south,800,wet,summer,10.095
R007,A0285,male,25.5,192.0,76.7,0.152,4,19.9,39.5,-1.2,sw,0,dry,spring,10.338
R007,A0037,male,22.7,183.3,69.0,0.172,7,21.6,37.9,-1.07,ne,0,dry,autumn,10.442
R007,A0100,male,21.3,189.4,66.2,0.166,2,19.7,71.7,-0.85,ne,400,dry,autumn,10.104
R007,A0166,female,19.2,166.5,66.4,0.163,6,26.5,54.9,1.26,east,400,dry,summer,11.124
R007,A0118,male,23.4,181.2,81.1,0.187,3,24.1,74.9,0.46,sw,0,dry,summer,9.791
R007,A0048,male,22.8,185.9,72.8,0.142,3,17.6,48.7,-0.74,ne,800,dry,autumn,9.976
R007,A0101,male,24.2,172.8,76.6,0.222,4,25.9,50.4,-1.68,north,800,dry,summer,10.387
R007,A0012,female,27.3,168.6,64.6,0.156,3,22.6,46.6,-1.52,se,0,dry,spring,11.223
R007,A0229,female,21.3,167.9,59.8,0.15,8,20.2,49.4,0.87,west,1200,dry,spring,10.862
R007,A0136,male,24.0,189.0,77.6,0.224,2,26.2,54.3,-0.87,ne,0,dry,summer,10.004
R007,A0293,female,21.7,162.8,47.9,0.171,6,16.3,55.2,0.54,west,0,dry,autumn,11.304
R007,A0156,male,29.6,184.4,73.2,0.203,8,12.8,88.5,0.02,east,200,wet,spring,10.288
R007,A0115,female,18.0,168.2,65.1,0.15,2,28.3,74.6,-0.45,west,200,synthetic,summer,11.357
R007,A0191,male,23.3,179.9,79.6,0.178,3,26.8,63.6,0.92,ne,1600,synthetic,summer,10.086
R007,A0251,male,19.2,178.4,70.5,0.198,6,22.8,86.1,1.16,south,100,synthetic,summer,10.337
R007,A0236,female,28.3,163.3,59.4,0.166,1,27.1,38.4,1.27,west,0,dry,summer,11.439
R007,A0298,male,21.3,181.6,84.2,0.19,6,26.0,87.3,-0.93,ne,1600,wet,summer,10.34
R007,A0152,male,22.4,179.8,75.3,0.179,4,27.1,44.0,-0.16,sw,100,dry,summer,10.319
R007,A0273,female,21.7,173.0,52.4,0.207,2,24.3,52.4,-0.11,north,1200,wet,autumn,11.185
R007,A0262,female,19.2,168.7,62.8,0.193,2,34.0,54.8,0.56,nw,100,wet,summer,11.434
R007,A0177,female,18.0,173.4,55.2,0.199,5,20.9,63.0,1.6,south,0,dry,spring,10.824
R007,A0286,male,21.1,179.7,76.0,0.202,3,27.9,69.9,-0.64,se,100,dry,summer,10.084
R007,A0103,male,26.9,182.2,72.7,0.165,7,27.2,85.6,-0.46,sw,100,synthetic,summer,10.107
R008,A0292,male,25.7,174.3,78.1,0.17,4,19.3,69.6,0.81,south,200,dry,autumn,10.295
R008,A0170,male,22.2,184.6,81.9,0.182,2,28.5,85.2,-0.17,east,100,wet,summer,10.215
R008,A0141,female,22.0,162.5,58.8,0.208,4,33.6,65.6,-0.62,ne,50,synthetic,summer,11.216
R008,A0091,male,21.5,180.7,73.9,0.179,3,26.5,65.9,-1.0,east,50,dry,summer,10.199
R008,A0254,male,19.7,182.2,80.9,0.158,7,19.0,52.3,0.67,ne,50,wet,spring,10.164
R008,A0079,male,23.3,178.5,69.3,0.189,1,14.3,85.3,-1.12,south,400,dry,spring,10.138
R008,A0210,male,23.9,177.7,82.1,0.201,3,26.9,44.9,1.35,se,1200,synthetic,summer,10.071
R008,A0133,male,26.1,179.6,78.7,0.18,8,30.1,48.9,0.9,west,0,dry,summer,10.434
R008,A0161,male,20.0,178.8,77.2,0.157,5,23.6,89.8,0.16,north,0,dry,spring,10.5
R008,A0131,male,23.7,181.0,62.9,0.155,3,22.1,87.2,0.32,east,800,dry,spring,10.146
R008,A0177,female,18.0,173.4,55.2,0.183,8,22.1,70.6,0.45,east,100,wet,autumn,11.022
R008,A0204,female,24.4,166.3,54.0,0.169,3,18.6,69.2,2.29,east,1600,dry,spring,10.922
R008,A0295,male,19.1,181.5,72.3,0.163,1,19.2,73.8,-0.13,se,0,synthetic,spring,9.852
R008,A0127,female,23.6,164.5,61.2,0.182,1,27.3,89.1,0.39,sw,0,dry,summer,11.525
R008,A0141,female,22.0,162.5,58.8,0.177,7,18.0,78.1,0.12,west,0,dry,autumn,11.156
R008,A0015,male,22.6,181.4,72.4,0.162,5,29.2,60.9,1.25,ne,0,dry,summer,10.05
R008,A0229,female,21.3,167.9,59.8,0.171,5,29.4,83.9,-1.06,se,400,wet,summer,11.223
R008,A0092,female,27.0,170.1,57.4,0.168,2,23.6,75.9,0.69,east,50,dry,summer,11.26
R008,A0206,male,19.9,172.7,77.1,0.162,4,21.9,67.7,-0.32,ne,0,dry,spring,9.855
R008,A0149,male,21.5,183.9,76.0,0.174,6,23.1,65.9,-1.67,west,100,dry,summer,10.17
R008,A0272,female,21.6,171.6,58.8,0.175,6,22.0,62.7,-0.17,east,1200,wet,spring,10.962
R008,A0113,female,22.3,164.8,60.6,0.186,4,26.3,51.6,1.29,se,200,dry,summer,11.074
R008,A0156,male,29.6,184.4,73.2,0.149,3,18.6,65.3,0.82,se,50,synthetic,autumn,9.917
R008,A0216,male,21.2,172.1,79.9,0.171,3,17.2,72.0,0.13,south,400,dry,autumn,9.735
R008,A0216,male,21.2,172.1,79.9,0.166,2,18.8,64.7,-2.29,west,1600,dry,spring,9.896
R008,A0039,female,23.1,171.8,60.2,0.174,1,27.6,86.1,1.18,north,200,dry,summer,11.287
R008,A0266,female,25.0,163.1,56.5,0.188,6,29.3,62.2,0.59,east,0,dry,summer,11.33
R008,A0057,male,24.8,183.0,67.4,0.172,1,16.1,48.2,-0.48,south,100,dry,autumn,10.071
R008,A0290,male,25.6,185.9,73.7,0.157,6,25.7,78.8,1.1,ne,400,dry,summer,10.183
R008,A0280,female,21.7,170.8,56.9,0.227,6,15.0,65.5,0.65,sw,50,synthetic,autumn,11.067
R008,A0295,male,19.1,181.5,72.3,0.176,8,16.9,78.9,0.58,south,0,wet,spring,10.001
R008,A0026,female,21.7,179.3,63.8,0.16,6,30.4,51.2,-0.47,nw,0,dry,summer,11.361
R008,A0049,male,24.3,192.6,78.6,0.187,3,16.3,47.5,-0.74,ne,0,dry,autumn,10.19
R008,A0167,male,23.7,177.1,75.1,0.176,5,26.6,47.7,-0.77,ne,200,synthetic,summer,9.994
R008,A0192,female,25.2,170.4,61.0,0.169,8,18.0,87.9,-0.23,nw,100,dry,spring,11.306
R008,A0132,male,25.2,183.5,79.4,0.174,1,24.4,83.9,0.5,sw,1200,dry,summer,10.271
R008,A0125,male,23.9,181.7,79.6,0.134,7,18.5,76.1,0.89,east,100,dry,autumn,9.951
R008,A0056,female,20.5,166.9,57.0,0.202,5,23.7,66.5,-0.17,se,100,dry,spring,11.11
R008,A0287,male,24.3,181.0,78.5,0.149,8,25.7,63.6,1.47,ne,800,dry,autumn,9.834
R008,A0104,male,23.6,177.5,67.0,0.182,1,16.8,58.4,0.23,ne,100,dry,spring,10.026
R009,A0034,female,21.8,180.2,56.6,0.148,4,19.5,80.4,1.05,nw,0,dry,autumn,11.608
R009,A0223,male,22.4,177.2,76.7,0.122,7,17.9,40.4,-0.3,nw,0,dry,autumn,9.784
R009,A0081,female,23.8,164.4,66.4,0.191,2,13.5,52.4,-0.73,ne,0,dry,autumn,11.174
R009,A0293,female,21.7,162.8,47.9,0.182,2,22.2,67.9,0.05,nw,100,dry,spring,11.375
R009,A0032,male,20.9,189.0,70.7,0.166,3,17.3,86.2,1.52,ne,50,dry,spring,10.036
R009,A0166,female,19.2,166.5,66.4,0.201,3,23.0,67.9,-1.96,nw,800,dry,summer,11.32
R009,A0241,female,24.9,161.1,62.6,0.171,7,25.2,89.6,0.05,east,200,dry,spring,11.237
R009,A0047,male,24.2,179.9,70.6,0.145,3,27.9,87.7,-1.13,east,100,wet,summer,10.203
R009,A0297,female,21.7,166.9,60.8,0.162,2,26.8,73.7,-1.2,ne,400,dry,summer,11.217
R009,A0270,male,29.7,165.5,77.4,0.18,1,17.1,63.0,-0.36,ne,100,dry,spring,9.985
R009,A0031,female,25.6,161.1,60.3,0.156,4,14.6,46.0,-0.38,west,200,heavy,autumn,11.06
R009,A0142,male,26.9,176.7,68.2,0.197,4,12.0,88.8,-0.47,east,1200,wet,autumn,10.289
R009,A0155,female,22.3,158.8,56.8,0.204,5,26.5,81.8,0.18,west,200,dry,summer,11.204
R009,A0256,male,20.8,181.2,76.0,0.192,2,19.5,43.7,1.95,sw,1200,dry,autumn,9.84
R009,A0205,female,23.8,164.9,61.0,0.179,7,20.2,37.6,0.74,sw,50,synthetic,autumn,11.429
R009,A0112,male,22.5,179.5,72.7,0.209,7,20.0,40.1,-0.18,ne,800,dry,autumn,10.158
R009,A0049,male,24.3,192.6,78.6,0.151,2,28.6,70.3,-0.11,se,100,wet,summer,10.165
R009,A0046,female,25.3,167.5,59.9,0.173,8,29.9,51.1,0.36,ne,400,synthetic,summer,10.923
R009,A0281,female,27.3,170.3,56.9,0.177,1,17.5,58.6,0.76,north,800,dry,autumn,11.195
R009,A0150,male,22.2,182.1,80.7,0.179,7,23.8,73.8,-2.04,se,200,dry,summer,10.175
R009,A0083,male,27.9,179.5,74.6,0.201,3,28.8,35.0,-2.03,west,200,dry,summer,10.459
R009,A0009,female,25.5,166.5,59.6,0.158,6,21.3,52.0,-0.76,east,400,wet,autumn,11.509
R009,A0196,male,26.1,180.6,81.4,0.162,5,28.3,50.6,-0.83,west,200,dry,summer,10.042
R009,A0281,female,27.3,170.3,56.9,0.172,3,27.7,78.2,-0.46,nw,0,dry,summer,11.352
R009,A0147,female,25.8,169.0,53.3,0.163,7,23.9,79.1,-0.02,nw,200,dry,summer,10.983
R009,A0172,male,24.1,176.8,71.0,0.16,4,24.7,53.6,1.89,sw,100,dry,summer,9.644
R009,A0023,male,19.4,187.1,77.8,0.167,8,27.0,45.0,-0.72,sw,1200,synthetic,summer,9.825
R009,A0160,female,26.5,180.5,60.0,0.159,4,21.5,36.8,-0.33,ne,200,wet,summer,11.154
R009,A0073,male,23.9,181.0,74.1,0.144,6,16.7,54.6,0.34,se,50,synthetic,autumn,9.805
R009,A0104,male,23.6,177.5,67.0,0.202,7,25.2,61.7,-0.88,north,0,synthetic,summer,10.041
R009,A0067,male,26.4,186.0,80.1,0.157,5,27.2,84.9,-1.25,west,50,dry,summer,9.909
R009,A0168,male,27.7,182.9,71.4,0.181,2,26.3,61.5,0.87,sw,0,dry,summer,10.142
R009,A0090,male,25.8,174.9,77.9,0.154,3,31.8,35.3,0.15,east,800,wet,summer,10.318
R009,A0291,male,22.0,183.2,78.7,0.154,8,17.8,86.3,0.78,east,200,synthetic,spring,10.157
R009,A0083,male,27.9,179.5,74.6,0.165,2,22.4,63.5,-0.5,se,400,dry,spring,10.248
R009,A0092,female,27.0,170.1,57.4,0.168,4,33.1,69.3,-1.02,east,100,dry,summer,11.388
R009,A0051,female,24.9,172.6,54.0,0.137,4,25.8,61.2,0.22,west,200,dry,summer,11.287
R009,A0044,female,18.0,166.6,54.7,0.22,3,19.5,61.3,-1.79,east,200,dry,spring,11.81
R009,A0027,male,25.3,177.2,81.4,0.136,3,23.0,79.7,0.02,se,50,dry,summer,10.126
R009,A0056,female,20.5,166.9,57.0,0.166,1,26.3,62.0,0.44,se,100,dry,summer,11.102
R010,A0023,male,19.4,187.1,77.8,0.171,7,16.5,68.6,0.03,east,0,dry,spring,9.849
R010,A0110,male,24.7,184.4,83.9,0.168,8,28.5,49.0,0.04,ne,800,dry,summer,10.134
R010,A0103,male,26.9,182.2,72.7,0.202,5,13.9,61.0,0.49,east,200,dry,spring,10.079
R010,A0222,male,25.5,181.3,73.2,0.174,3,26.6,79.7,0.13,ne,100,synthetic,summer,10.108
R010,A0062,male,26.5,185.8,75.9,0.161,6,23.0,57.5,-0.49,nw,800,dry,spring,9.791
R010,A0128,female,22.6,167.7,61.0,0.154,5,27.4,70.3,-0.05,se,0,dry,summer,11.457
R010,A0257,female,22.8,168.2,57.4,0.232,8,17.8,40.8,0.13,west,200,dry,autumn,11.168
R010,A0056,female,20.5,166.9,57.0,0.176,3,17.8,40.8,0.18,north,200,dry,autumn,11.061
R010,A0002,female,19.4,170.3,58.8,0.16,4,14.7,55.5,0.81,north,0,synthetic,autumn,11.158
R010,A0178,male,25.5,177.3,73.7,0.172,1,24.5,49.5,-0.29,west,0,synthetic,spring,10.085
R010,A0088,female,23.7,178.7,56.1,0.186,7,19.6,61.5,-1.46,ne,0,synthetic,autumn,11.08
R010,A0219,female,20.2,162.1,52.9,0.187,7,24.5,45.4,1.91,east,100,dry,spring,10.731
R010,A0203,male,28.5,177.6,73.3,0.201,8,23.8,61.9,-0.77,ne,0,dry,autumn,9.964
R010,A0115,female,18.0,168.2,65.1,0.162,4,27.7,44.7,-0.48,south,0,synthetic,summer,11.425
R010,A0168,male,27.7,182.9,71.4,0.157,5,34.0,45.4,-0.21,sw,200,dry,summer,10.234
R010,A0195,male,21.1,180.2,72.8,0.207,3,29.5,72.6,-1.0,nw,0,synthetic,summer,10.519
R010,A0031,female,25.6,161.1,60.3,0.186,1,25.6,36.4,-0.85,nw,200,dry,spring,11.009
R010,A0123,male,23.9,179.6,73.9,0.145,4,16.6,69.4,0.96,west,200,dry,spring,9.729
R010,A0259,male,24.0,179.6,77.9,0.192,3,20.1,58.3,-1.08,se,50,dry,autumn,10.477
R010,A0067,male,26.4,186.0,80.1,0.174,7,20.7,45.8,-0.42,ne,0,wet,spring,9.828
R010,A0273,female,21.7,173.0,52.4,0.167,5,16.1,45.1,0.63,south,0,dry,autumn,11.096
R010,A0089,female,20.6,162.1,59.5,0.181,1,21.0,39.1,-0.81,nw,400,synthetic,spring,11.597
R010,A0151,female,21.4,171.5,55.1,0.14,5,18.7,84.1,0.42,south,50,wet,spring,11.852
R010,A0147,female,25.8,169.0,53.3,0.179,6,20.0,37.2,0.97,west,50,dry,autumn,10.903
R010,A0161,male,20.0,178.8,77.2,0.171,3,12.0,62.3,0.28,south,0,dry,autumn,10.565
R010,A0087,female,24.4,163.8,59.2,0.165,5,20.6,79.7,-0.31,sw,200,synthetic,autumn,11.328
R010,A0151,female,21.4,171.5,55.1,0.157,1,28.9,64.9,-0.99,south,1600,dry,summer,11.85
R010,A0260,male,28.4,179.8,72.6,0.175,6,20.5,45.2,0.89,sw,1600,dry,spring,10.108
R010,A0287,male,24.3,181.0,78.5,0.184,2,22.2,38.1,-0.61,east,400,wet,spring,10.087
R010,A0141,female,22.0,162.5,58.8,0.189,4,24.8,81.0,-1.31,nw,100,synthetic,summer,11.216
R010,A0072,male,25.8,186.4,75.0,0.169,1,23.3,38.4,-0.38,nw,100,wet,summer,10.433
R010,A0196,male,26.1,180.6,81.4,0.187,3,19.8,57.5,0.11,west,800,dry,autumn,9.885
R010,A0173,male,22.6,183.5,72.6,0.19,8,23.8,36.6,0.26,ne,0,wet,spring,9.961
R010,A0032,male,20.9,189.0,70.7,0.203,8,18.7,87.3,0.23,sw,0,wet,spring,10.236
R010,A0059,male,23.4,184.1,72.2,0.144,5,16.0,35.1,1.46,north,400,dry,autumn,9.994
R010,A0123,male,23.9,179.6,73.9,0.189,2,29.0,37.6,-0.07,sw,800,dry,summer,9.836
R010,A0178,male,25.5,177.3,73.7,0.178,5,26.1,71.9,0.58,sw,400,synthetic,summer,10.046
R010,A0160,female,26.5,180.5,60.0,0.181,4,26.0,52.6,-1.43,north,1200,synthetic,summer,11.108
R010,A0169,male,19.2,187.0,74.1,0.168,1,23.0,55.5,-1.0,north,100,synthetic,autumn,10.534
R010,A0056,female,20.5,166.9,57.0,0.146,6,26.7,69.3,-0.26,se,200,synthetic,summer,11.009
R011,A0256,male,20.8,181.2,76.0,0.186,4,26.9,72.7,-0.94,sw,0,dry,summer,10.159
R011,A0095,female,20.0,168.2,55.6,0.168,5,25.9,69.2,0.1,ne,50,dry,summer,11.416
R011,A0266,female,25.0,163.1,56.5,0.185,1,22.6,65.9,-0.62,nw,1600,synthetic,autumn,11.292
R011,A0157,female,25.1,162.5,58.1,0.174,3,20.8,44.5,-0.13,west,200,dry,spring,11.276
R011,A0296,male,24.1,176.2,79.0,0.164,5,20.7,86.5,-1.36,north,100,synthetic,autumn,10.091
R011,A0161,male,20.0,178.8,77.2,0.175,7,20.2,73.2,-0.44,se,0,dry,spring,10.59
R011,A0009,female,25.5,166.5,59.6,0.154,5,16.1,59.6,-0.59,sw,0,dry,spring,11.516
R011,A0124,male,21.0,185.6,76.8,0.168,2,18.5,86.4,-0.78,east,800,dry,autumn,10.047
R011,A0095,female,20.0,168.2,55.6,0.158,5,25.2,68.2,0.21,ne,0,synthetic,summer,11.364
R011,A0066,male,24.9,180.7,81.0,0.153,5,18.5,79.8,-0.95,se,100,dry,autumn,9.951
R011,A0018,male,25.2,177.3,75.1,0.17,6,20.4,39.8,-1.11,se,1200,synthetic,autumn,10.097
R011,A0055,male,23.5,182.9,67.9,0.192,3,15.0,60.8,1.11,nw,0,dry,autumn,9.95
R011,A0173,male,22.6,183.5,72.6,0.191,5,25.5,83.4,-0.04,west,50,dry,summer,9.943
R011,A0253,female,24.7,171.7,63.8,0.16,6,22.6,87.5,-0.61,south,200,wet,summer,11.671
R011,A0144,male,21.7,170.6,74.8,0.161,3,24.9,52.5,-0.48,ne,0,wet,autumn,10.576
R011,A0231,female,30.7,168.6,62.1,0.159,7,19.5,47.6,-0.83,ne,200,wet,spring,11.158
R011,A0018,male,25.2,177.3,75.1,0.129,8,31.7,59.8,-0.55,nw,1200,dry,summer,10.13
R011,A0160,female,26.5,180.5,60.0,0.174,2,26.2,46.4,0.33,nw,200,dry,spring,11.126
R011,A0013,female,18.0,167.1,56.3,0.144,4,23.9,68.8,-0.13,east,800,dry,spring,10.688
R011,A0296,male,24.1,176.2,79.0,0.159,7,27.6,57.4,-0.96,sw,0,dry,summer,10.072
R011,A0135,female,22.2,167.4,64.1,0.147,4,29.2,53.1,0.73,north,100,dry,summer,11.096
R011,A0244,male,23.3,177.5,73.4,0.16,7,25.8,63.2,0.21,east,0,synthetic,summer,9.803
R011,A0101,male,24.2,172.8,76.6,0.14,3,27.0,79.1,-1.08,west,400,dry,summer,10.241
R011,A0097,male,25.9,187.8,72.6,0.182,3,22.5,37.4,-0.57,east,50,dry,spring,10.294
R011,A0195,male,21.1,180.2,72.8,0.205,4,29.9,77.3,1.43,south,0,dry,summer,10.337
R011,A0051,female,24.9,172.6,54.0,0.18,8,24.6,69.6,0.25,sw,0,synthetic,summer,11.413
R011,A0079,male,23.3,178.5,69.3,0.209,1,20.1,67.2,-0.95,nw,800,dry,spring,10.091
R011,A0236,female,28.3,163.3,59.4,0.171,2,15.3,44.4,1.17,south,200,dry,autumn,11.435
R011,A0095,female,20.0,168.2,55.6,0.183,5,17.9,42.1,0.67,west,800,dry,autumn,11.345
R011,A0222,male,25.5,181.3,73.2,0.179,3,23.4,85.7,0.05,ne,0,dry,summer,10.177
R011,A0091,male,21.5,180.7,73.9,0.179,6,26.5,52.8,-1.76,ne,100,heavy,summer,10.335
R011,A0149,male,21.5,183.9,76.0,0.191,2,17.8,50.0,-0.31,sw,50,dry,spring,10.141
R011,A0139,male,24.1,180.6,79.0,0.162,6,20.4,55.0,0.7,sw,800,dry,spring,10.182
R011,A0260,male,28.4,179.8,72.6,0.189,2,20.6,57.1,-2.21,sw,100,wet,autumn,10.492
R011,A0279,female,22.4,174.6,53.6,0.182,3,17.8,47.7,1.18,nw,0,dry,autumn,11.395
R011,A0243,female,24.9,175.4,59.9,0.157,1,20.5,40.4,-0.21,south,50,synthetic,spring,11.932
R011,A0192,female,25.2,170.4,61.0,0.167,8,21.3,49.9,0.56,north,800,dry,autumn,11.128
R011,A0012,female,27.3,168.6,64.6,0.143,6,25.1,45.1,1.11,ne,100,dry,summer,11.075
R011,A0175,female,19.2,168.1,53.7,0.163,7,13.8,59.7,-0.21,south,0,dry,spring,12.121
R011,A0087,female,24.4,163.8,59.2,0.163,4,25.0,64.3,0.36,south,100,dry,spring,11.31
R012,A0292,male,25.7,174.3,78.1,0.166,4,26.5,67.2,0.99,nw,0,dry,summer,10.378
R012,A0254,male,19.7,182.2,80.9,0.145,2,22.2,77.0,-0.55,north,0,synthetic,spring,10.195
R012,A0228,male,20.4,178.1,80.7,0.194,1,19.0,51.8,1.41,east,0,dry,autumn,10.046
R012,A0112,male,22.5,179.5,72.7,0.184,4,17.4,71.0,0.27,north,50,dry,spring,10.122
R012,A0204,female,24.4,166.3,54.0,0.153,8,26.8,72.5,0.28,ne,50,wet,summer,11.329
R012,A0125,male,23.9,181.7,79.6,0.158,3,15.1,87.3,1.33,south,0,dry,autumn,10.031
R012,A0132,male,25.2,183.5,79.4,0.142,1,21.7,56.2,-0.77,east,200,dry,spring,10.248
R012,A0297,female,21.7,166.9,60.8,0.132,4,18.6,89.3,0.09,north,800,synthetic,autumn,11.098
R012,A0134,male,22.8,187.2,73.6,0.155,7,17.9,38.1,-0.26,se,0,dry,autumn,9.887
R012,A0017,male,29.3,176.8,81.2,0.156,8,12.2,83.0,0.3,north,200,dry,autumn,10.098
R012,A0216,male,21.2,172.1,79.9,0.2,6,28.9,72.6,1.62,east,100,synthetic,summer,9.715
R012,A0001,male,24.1,175.0,79.3,0.154,2,17.5,44.6,-0.43,sw,1200,synthetic,spring,10.177
R012,A0112,male,22.5,179.5,72.7,0.175,6,25.5,53.8,-0.6,south,200,dry,summer,10.152
R012,A0180,male,20.6,181.0,67.2,0.194,2,24.2,67.5,-0.21,nw,100,dry,spring,10.202
R012,A0054,female,23.7,172.7,54.2,0.145,2,31.2,37.2,-1.05,east,400,synthetic,summer,11.234
R012,A0273,female,21.7,173.0,52.4,0.169,2,22.8,39.7,0.44,se,100,synthetic,autumn,11.05
R012,A0167,male,23.7,177.1,75.1,0.182,8,31.1,38.4,-0.08,south,0,dry,summer,10.15
R012,A0211,male,18.0,185.4,74.6,0.188,3,20.9,44.9,-0.92,sw,1600,synthetic,spring,10.39
R012,A0125,male,23.9,181.7,79.6,0.177,5,28.5,73.1,0.01,west,0,dry,summer,10.056
R012,A0168,male,27.7,182.9,71.4,0.16,7,32.8,48.2,-2.5,ne,0,dry,summer,10.432
R012,A0115,female,18.0,168.2,65.1,0.156,2,21.7,36.6,-0.16,south,1200,synthetic,summer,11.281
R012,A0063,female,26.1,160.0,60.9,0.194,5,28.2,46.3,-0.67,nw,400,dry,summer,11.363
R012,A0040,male,19.7,176.0,72.0,0.154,1,29.1,79.2,1.26,ne,200,dry,summer,10.301
R012,A0057,male,24.8,183.0,67.4,0.173,4,28.9,40.4,0.35,ne,800,dry,summer,9.997
R012,A0128,female,22.6,167.7,61.0,0.199,4,27.8,37.8,-1.61,north,1600,synthetic,summer,11.48
R012,A0166,female,19.2,166.5,66.4,0.18,6,18.5,38.5,0.99,ne,100,dry,autumn,11.192
R012,A0098,male,25.9,179.7,69.4,0.208,4,21.2,58.3,-1.31,south,50,dry,spring,10.354
R012,A0192,female,25.2,170.4,61.0,0.184,6,21.8,77.2,-0.03,sw,1600,wet,spring,11.23
R012,A0168,male,27.7,182.9,71.4,0.165,2,29.3,67.1,-0.0,south,50,synthetic,summer,10.239
R012,A0038,male,24.4,190.1,77.2,0.158,5,29.2,87.5,0.69,se,400,dry,summer,10.284
R012,A0142,male,26.9,176.7,68.2,0.155,7,26.5,78.1,0.76,sw,0,synthetic,summer,10.062
R012,A0011,male,25.5,174.4,75.9,0.148,6,19.9,58.1,-1.57,ne,100,dry,spring,10.111
R012,A0283,male,22.3,180.8,72.3,0.149,2,17.1,44.9,1.62,nw,50,synthetic,spring,10.062
R012,A0135,female,22.2,167.4,64.1,0.179,8,23.1,85.5,0.72,sw,0,wet,autumn,11.151
R012,A0215,female,23.6,155.2,61.5,0.133,6,27.6,70.1,1.44,ne,50,dry,summer,10.832
R012,A0300,male,19.0,182.1,73.3,0.159,5,16.2,83.0,-0.19,ne,200,dry,spring,10.131
R012,A0077,female,18.0,161.0,53.7,0.157,4,14.7,37.0,-0.69,ne,0,dry,spring,11.55
R012,A0061,male,22.2,185.3,72.2,0.173,7,22.1,45.2,-0.05,west,50,dry,spring,10.246
R012,A0246,female,22.3,173.2,63.8,0.165,5,22.3,50.8,0.16,ne,800,dry,spring,11.415
R012,A0099,male,24.0,177.2,75.7,0.208,3,26.5,58.3,1.07,ne,200,dry,summer,10.14
R013,A0004,male,25.9,181.2,76.4,0.131,5,28.0,40.2,0.08,east,200,heavy,summer,10.691
R013,A0053,female,23.5,163.1,60.3,0.191,7,27.7,72.1,0.89,nw,800,dry,summer,11.244
R013,A0221,female,20.1,170.7,56.4,0.15,1,16.9,57.3,1.61,west,200,dry,spring,11.637
R013,A0052,female,29.8,160.1,63.0,0.15,4,21.4,61.7,0.3,se,0,dry,autumn,11.18
R013,A0041,male,27.5,173.1,74.3,0.144,4,24.0,82.4,-0.83,ne,50,dry,summer,10.195
R013,A0026,female,21.7,179.3,63.8,0.172,7,18.0,36.0,-0.29,north,100,synthetic,spring,11.38
R013,A0259,male,24.0,179.6,77.9,0.166,1,19.0,84.9,-0.01,east,0,synthetic,autumn,10.448
R013,A0282,male,21.3,182.5,79.2,0.185,4,29.1,83.4,0.49,north,100,wet,summer,10.243
R013,A0105,female,25.5,176.4,55.4,0.155,4,26.3,87.3,-0.33,west,400,dry,summer,11.306
R013,A0107,male,25.2,181.2,69.2,0.148,1,28.3,54.0,0.44,south,50,wet,summer,9.916
R013,A0166,female,19.2,166.5,66.4,0.144,8,29.7,79.0,-0.55,south,100,synthetic,summer,11.254
R013,A0101,male,24.2,172.8,76.6,0.158,3,26.4,51.8,2.5,sw,0,wet,summer,10.081
R013,A0186,female,23.5,166.5,57.5,0.17,3,14.5,59.7,1.07,sw,800,dry,spring,10.69
R013,A0275,male,22.2,183.1,78.4,0.171,7,28.9,65.7,-0.1,nw,0,wet,spring,10.254
R013,A0067,male,26.4,186.0,80.1,0.165,2,17.4,74.0,-0.38,west,50,synthetic,spring,9.835
R013,A0028,male,26.3,183.2,78.4,0.219,3,23.0,68.3,0.94,north,100,wet,summer,10.17
R013,A0236,female,28.3,163.3,59.4,0.171,3,15.6,54.2,-2.1,nw,50,dry,autumn,11.57
R013,A0192,female,25.2,170.4,61.0,0.183,7,27.5,79.3,-0.26,west,400,synthetic,summer,11.27
R013,A0033,male,23.2,176.9,72.1,0.19,4,21.3,80.3,-0.24,sw,400,dry,spring,10.154
R013,A0121,female,22.2,158.0,55.2,0.126,7,28.9,58.4,-1.03,east,400,dry,summer,11.304
R013,A0078,male,23.4,190.8,82.4,0.172,4,32.1,58.0,1.39,nw,0,wet,summer,10.227
R013,A0067,male,26.4,186.0,80.1,0.162,8,22.0,45.8,0.76,north,0,synthetic,autumn,9.705
R013,A0191,male,23.3,179.9,79.6,0.156,5,18.8,71.9,-0.01,west,50,dry,spring,10.216
R013,A0077,female,18.0,161.0,53.7,0.156,2,22.7,81.6,0.07,east,200,dry,spring,11.529
R013,A0222,male,25.5,181.3,73.2,0.168,2,22.2,66.2,-1.16,sw,0,dry,autumn,10.151
R013,A0261,female,23.8,178.1,64.8,0.148,5,26.0,54.6,0.15,west,100,dry,autumn,11.207
R013,A0221,female,20.1,170.7,56.4,0.172,2,18.6,89.6,-1.53,nw,400,dry,autumn,11.865
